"","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50","G51","G52","G53","G54","G55","G56","G57","G58","G59","G60","G61","G62","G63","G64","G65","G66","G67","G68","G69","G70","G71","G72","G73","G74","G75","G76","G77","G78","G79","G80","G81","G82","G83","G84","G85","G86","G87","G88","G89","G90","G91","G92","G93","G94","G95","G96","G97","G98","G99","G100","G101","G102","G103","G104","G105","G106","G107","G108","G109","G110","G111","G112","G113","G114","G115","G116","G117","G118","G119","G120","G121","G122","G123","G124","G125","G126","G127","G128","G129","G130","G131","G132","G133","G134","G135","G136","G137","G138","G139","G140","G141","G142","G143","G144","G145","G146","G147","G148","G149","G150","G151","G152","G153","G154","G155","G156","G157","G158","G159","G160","G161","G162","G163","G164","G165","G166","G167","G168","G169","G170","G171","G172","G173","G174","G175","G176","G177","G178","G179","G180","G181","G182","G183","G184","G185","G186","G187","G188","G189","G190","G191","G192","G193","G194","G195","G196","G197","G198","G199","G200"
"143",0.4454638,0.0031039,0.8615303,0.4644319,0.3257902,0.2209991,1.0819658,0.8539634,0.8553655,0.5165882,1.065787,0.5883761,0.9032835,0.6208417,0.0849163,0.3134918,0.1880189,0.9444683,0.0213461,0.584733,0.3321311,1.003402,0.8453333,0.9646392,0.8156605,1.0797849,0.3685213,0.7301788,0.7004958,0.7791602,0.7584204,0.578859,0.5712151,0.507232,0.3550384,0.2269054,0.116922,0.6240991,0.8753919,0.7197382,0.9197297,0.8814816,0.792968,0.9074572,1.0443577,0.8635734,1.1744579,0.6437132,0.047138,0.9389439,0.9596334,0.8323793,0.9751853,0.7413153,0.9390441,1.0807448,0.766082,0.1894806,1.0275594,0.9317746,1.181276,0.3112153,0.3905599,0.7934459,0.7102293,0.6602628,0.5027098,0.2898109,0.4944133,0.9105649,0.9968007,0.8976616,0.0966457,0.8919424,1.071379,0.8920126,1.0015896,0.829589,0.8067632,0.8888028,0.948265,1.0950538,0.5167473,0.4373123,0.2648419,1.0100078,0.9490029,0.0666288,0.507705,0.7517817,0.2114126,0.7537725,0.7999093,0.9277617,0.8171555,0.7205468,0.7020086,1.0929542,0.7463259,1.0024947,0.2325646,0.1655835,1.0572299,0.0046103,0.8577149,0.009565,0.8767541,0.2751311,0.99294,0.902004,1.0994458,1.0959961,0.3435189,0.9929708,0.6468256,0.9956234,0.6004938,0.6987387,0.8286616,0.9582032,0.303763,0.0526559,1.0203287,0.9939785,0.9927537,1.1303247,1.1600372,1.097028,0.7678806,0.7882538,0.8126792,0.9839065,0.1556969,0.1999853,0.2365067,0.7071873,0.013818,0.9015596,0.9296962,0.8489322,0.2332217,0.6744829,0.2575867,0.9384877,0.029269,1.0815337,0.4092057,0.9929488,1.1812109,0.4025142,1.0750867,0.7377334,0.4495949,0.9948359,0.905249,0.9679563,0.7368123,0.9676832,0.9958674,0.9405806,1.0043148,0.4240987,1.0665386,1.2030273,0.8220342,1.0003685,0.6173952,0.7714896,0.573508,0.0082651,0.4550413,1.2510362,0.8586791,0.9541741,0.9392381,0.4100248,0.8812193,0.0823452,0.9585424,0.6786491,0.4297228,0.9126482,0.8679891,0.2410417,0.7378633,0.7996421,0.9509436,0.0359473,0.4193353,0.9252258,0.874338,0.8532883,0.5085429,0.8290473,0.0115538,0.1216215,0.8510931,0.9799171,0.320202,0.8154569
"144",0.4129636,0.0027134,0.9373912,0.4579681,0.2583073,0.2278739,0.9642427,0.8665028,0.9754315,0.4283091,0.8045465,0.6765832,0.9138924,0.7310538,0.0814308,0.3898585,0.182272,0.8315456,0.0459336,0.5835362,0.3724769,1.2284974,0.8515888,1.1961496,0.8043313,1.1408878,0.2847347,0.7042595,0.8067343,0.7874833,0.8313424,0.6136308,0.5893741,0.5317898,0.3790792,0.1860332,0.1083509,0.604019,0.8624357,0.7931294,0.853927,0.9080681,0.7890933,0.7377077,1.0196549,0.9665523,0.9109184,0.9783208,0.0389038,1.0634155,0.8368245,0.799781,0.8464005,0.6534548,0.9148402,1.1087355,0.6491808,0.1397951,0.9812293,1.0944433,1.093899,0.4866858,0.5042296,0.7158339,0.8187217,0.7830643,0.458131,0.3058307,0.5521716,1.0287919,0.8207233,0.7777204,0.0867968,1.0873456,1.1840315,0.904203,0.8050074,0.6817456,0.6672729,0.9150204,1.003569,1.221269,0.5173891,0.468924,0.2540473,1.0806008,0.9090243,0.0739279,0.6579558,0.7299378,0.2275247,0.4313364,0.9207343,1.1859887,0.8545727,0.5944028,0.763906,0.9206601,0.8111297,0.8849896,0.3047532,0.1683352,0.8690438,0.0030421,1.0591231,0.0057847,0.9686028,0.3124728,1.0391566,0.9349343,1.0740683,0.9206006,0.3705965,0.9921046,0.6307885,0.8667696,0.4283327,0.3759625,0.7956608,1.0935253,0.4086018,0.0820258,0.8347224,1.1091318,1.0294015,1.0349036,1.130814,1.1009458,0.7190135,1.0810422,0.8078503,1.0096724,0.1257159,0.3422066,0.2434333,0.6308469,0.0324457,0.9436396,0.8898694,0.9540052,0.1576661,0.8349518,0.2360006,1.0253874,0.0079996,0.9499351,0.3974386,0.9199583,1.0770433,0.4193929,1.1160153,0.7134048,0.5888508,1.1000781,0.8097129,0.9945916,0.8365769,0.9610826,1.0541297,0.9781638,1.0268437,0.3687423,1.2262911,1.0523785,0.9973806,1.0959184,0.5933396,1.0396442,0.53958,0.0119133,0.4783438,1.0684711,0.7756124,0.8360501,1.0011729,0.3808459,0.9899028,0.0837761,0.8552733,0.821476,0.411431,1.0026628,1.0060207,0.1738451,0.7631774,0.9273976,1.2344071,0.0475614,0.3107495,0.946553,0.9960315,0.8504836,0.714505,0.8736733,0.0040795,0.256151,0.7981934,0.9616087,0.2807282,0.7479979
"145",0.5104543,0.0006903,0.8319936,0.3648567,0.2295648,0.2355586,1.0359753,0.8069115,1.2000441,0.4964421,0.8156009,0.6471618,0.8895061,0.7861859,0.0608314,0.3501738,0.22548,0.9083911,0.0230267,0.7213244,0.4325174,0.8178613,0.9279608,1.0285532,1.0325298,1.0469581,0.3798833,0.8241812,0.7340005,0.8163942,0.9274065,0.6273024,0.6474048,0.7140075,0.5239272,0.305621,0.1237075,0.6007602,0.6210223,0.7455827,1.005896,0.8641395,0.8957567,0.8123454,0.8808802,0.9017757,1.1188417,0.6987743,0.0297063,1.0113792,0.9307606,0.7557104,0.7557357,0.4448237,0.6923926,1.0566325,0.815667,0.1012009,1.1357477,0.9130519,1.0369096,0.3834585,0.5325881,0.8995082,0.6855228,0.6747607,0.499119,0.1917605,0.478198,1.0601525,0.7937246,0.8697652,0.0454759,1.0108369,1.0901112,0.9006147,1.0225189,0.8487088,0.5808782,1.0166874,0.9630973,0.8708829,0.662791,0.3760641,0.2211877,0.8926929,0.9473667,0.0912248,0.5209741,0.6195473,0.2292972,0.6685988,0.6549399,1.0258272,0.8720791,0.556356,0.6141568,1.0075671,0.8001247,0.8673209,0.2180601,0.1618402,0.9335681,0.0013245,0.9441665,0.0309842,1.0475093,0.2265742,0.9070925,0.8410711,0.8181183,1.0212247,0.3383279,1.0092208,0.621485,1.011705,0.5518014,0.522514,0.9452358,0.8389341,0.4331658,0.0777806,0.9477969,0.9101646,1.0709287,1.1432464,1.1288655,0.9779392,0.7210937,0.8214225,0.60005,1.0923937,0.0979244,0.2477065,0.258002,0.602984,0.0095381,0.78139,0.8901198,1.023686,0.1696778,0.9380355,0.1969006,0.7966166,0.0142761,0.9166507,0.4300584,0.8305342,0.9244605,0.3650742,1.0861927,0.6327816,0.4948874,1.0058374,0.7826889,1.0087324,0.8589209,1.0728715,1.1080232,0.9656867,0.9973589,0.3600551,0.9950411,1.1007334,0.9068274,1.0113091,0.6542991,0.822189,0.5008652,0.0074746,0.5776386,0.9301965,0.8373974,0.8351183,0.9636521,0.4120257,0.8977614,0.0792833,0.8015724,0.6870808,0.3970068,1.117089,1.0592299,0.2567675,1.0725212,1.0055003,1.0074488,0.0684803,0.2365215,1.0192134,0.7799189,0.7574654,0.4838951,0.7037896,0.0089727,0.1972032,0.683658,0.7024099,0.3253129,0.8458548
"146",0.651204,0.0002334,0.9673213,0.4203294,0.2133013,0.2499353,1.004016,1.1126672,1.0104339,0.3662534,0.819725,0.6633463,0.9554552,0.6977024,0.0678421,0.3564057,0.1623644,0.9441449,0.0266525,0.6044162,0.4239002,1.0311447,0.8524236,0.8573404,0.843942,0.8291957,0.4018729,0.7836341,0.8551494,0.8514102,0.8211832,0.6111836,0.4947682,0.5286362,0.4346669,0.1864532,0.0847823,0.6806184,0.8442738,0.6976379,0.9063101,0.8143026,0.8653511,0.7134218,0.8546547,0.9529896,1.0045288,0.8004744,0.0225995,0.9508056,1.047862,0.7403812,0.8349122,0.5810889,0.830128,1.1831136,0.592777,0.1192854,1.0496494,0.9737039,1.0557916,0.4418097,0.5517992,0.9650445,0.7661145,0.7353926,0.6379091,0.2938735,0.4082463,1.133335,0.7808892,0.7201713,0.0529673,0.9457148,1.1990107,1.0792722,0.9045509,0.9056378,0.6465138,0.9842719,0.995133,1.0066549,0.5018667,0.4383545,0.128478,0.9097931,0.9015957,0.0887426,0.5383348,0.7637372,0.2146817,0.4739263,0.7524652,0.8197369,0.7699629,0.6614962,0.7764462,1.0771666,0.8005628,0.7958317,0.2899352,0.2393293,1.0233192,0.0001821,0.8090733,0.0203275,0.9382134,0.206392,0.8420823,0.9492671,0.8258528,0.8315299,0.3251703,0.9849606,0.8584855,0.9642492,0.4218693,0.5179668,0.8944274,0.594196,0.2714487,0.0668646,0.9383386,1.0261126,0.8890468,1.0503131,0.9534897,0.9985427,0.7610242,0.9098911,0.7524763,1.2375324,0.1781307,0.2776938,0.1892525,0.8155963,0.0108886,1.0980679,0.8639016,1.1042321,0.1466452,0.7146231,0.218728,0.9963042,0.0049491,0.9244186,0.4416938,0.9710734,0.9961667,0.4858643,0.9343452,0.6246549,0.574006,0.9124439,0.848443,0.962976,0.7200873,0.9202497,1.0651529,0.9363698,1.0068297,0.5258574,1.0565957,0.883198,1.0044229,0.8978428,0.7082471,0.7540681,0.557964,0.04882,0.424269,0.9610971,0.7604441,1.0846146,0.9502203,0.4021174,0.8788358,0.0830919,0.9868379,0.6735328,0.3333591,1.0451531,1.0968594,0.1894227,0.8592346,0.9768721,0.8791651,0.1563061,0.4393018,0.9563778,0.8265286,0.7226124,0.5360356,0.838894,0.0025922,0.2112642,1.0113544,0.9413684,0.2765439,0.7658609
"147",0.3767359,0.0046179,0.9780403,0.4422411,0.3271969,0.1340749,0.8326365,1.0491024,1.1137838,0.4726906,0.8504783,0.6340247,0.9257407,0.7274135,0.1054814,0.3784922,0.2793839,0.7488304,0.0256871,0.6523948,0.4248277,0.9419538,0.7987302,1.1680758,1.0119734,1.0547441,0.3044162,0.7345995,0.8974231,0.9280189,1.0502204,0.4617941,0.5304039,0.7500542,0.3208484,0.2044988,0.0557284,0.6973885,0.6576302,0.7892078,0.8769886,0.857647,0.8552513,0.575047,0.8123628,0.9687788,1.3691535,0.5873272,0.0372895,1.1601034,0.9713134,0.7250449,0.7886995,0.7620652,0.7749911,0.8437201,0.5309945,0.0790414,1.097226,1.0832169,0.8530901,0.4164892,0.491059,1.1521823,0.5793061,0.5692414,0.4724509,0.2847481,0.4808876,0.9243719,0.8115683,0.718303,0.0587333,1.1529459,0.9994036,1.0430194,1.0435711,0.6956484,0.5683563,1.0125152,1.1448282,1.0681123,0.6203712,0.5199103,0.2553369,0.963889,1.0029291,0.1017744,0.4139586,0.7827137,0.2653117,0.4718867,0.8689363,0.9464142,0.8797538,0.6283013,0.6027731,0.8411725,0.8502293,1.0655872,0.3221357,0.1630468,0.9513378,0.0016177,1.0468427,0.0284339,0.8253739,0.303837,1.0960659,0.8082319,0.9100543,0.9788816,0.5649595,1.0517326,0.7465609,1.0856084,0.5208325,0.7186053,0.781006,0.792428,0.3442802,0.0535422,1.1426586,1.0555588,1.0050835,0.9794395,0.9096257,1.099827,0.7984501,0.8054234,0.8818515,0.8894203,0.1691625,0.193616,0.2266779,0.8053466,0.0158075,0.9265801,0.9980759,1.0483289,0.173488,0.7508918,0.2176838,0.9226654,0.0050378,0.749755,0.3433865,1.0292655,1.1101664,0.4818423,1.0323548,0.7035402,0.5499482,1.1421204,0.7859415,0.9621196,0.7024206,1.1889793,1.0689414,0.9666526,0.8758426,0.3618534,1.2012064,1.168961,0.9352046,0.8570212,0.6475423,0.7904838,0.4793892,0.0010858,0.4079576,1.0153674,1.0750244,0.8465113,0.9427492,0.4075635,1.1717482,0.0515844,0.9111855,0.6190847,0.3174596,0.9496411,1.0715942,0.2363578,0.6802553,0.7552602,0.8378166,0.033252,0.3554575,0.9525173,0.6960534,0.6702539,0.5125997,0.8196017,0.0029826,0.1522247,0.8584166,1.0453525,0.3430496,0.8051634
"148",0.3898181,0.0012898,1.0905042,0.6049477,0.2640041,0.2151618,0.1364336,0.9287098,1.0637537,0.7239421,0.0013851,0.5984135,0.9121898,0.5321059,0.0024107,0.1695603,0.2894371,0.820232,0.0357498,0.7146855,0.4104306,0.9365029,0.7988362,1.1685883,0.811479,0.8653675,0.251959,0.6252504,0.7137292,0.0010651,0.8504471,0.5424946,0.5705058,0.5935079,0.6867433,0.2911811,0.1466235,1.1014539,0.9534402,0.6034862,1.0689547,0.8570574,0.0143397,0.6874331,0.9209871,0.0207608,0.8879554,0.0406588,0.0313817,0.943799,1.3859316,0.8376728,0.8551845,0.530462,0.6767406,0.8775759,0.3343889,0.0610979,0.9147547,0.9182775,0.8763185,0.0360869,0.9959902,0.0688497,0.7499173,0.2665905,0.0974433,0.2891488,0.6017093,1.0166679,0.9692823,0.4657293,0.8377254,0.9380564,0.9399661,0.9105224,1.1243324,0.7377304,0.5884743,0.9232082,0.9661469,0.8470765,0.5586919,0.4910192,0.3994489,1.1285894,1.1882638,0.1049878,0.0114587,0.7048233,0.0070371,0.4648818,0.8737612,1.0304677,0.028682,0,0.6645702,0.8352495,0.1665083,0.9706639,0.2300336,0.0069517,1.0182782,0.0065458,0.8748271,0,0.8660156,0.0055641,0.4599411,0.9741607,0.9983213,1.1269114,0.4046597,0.0946778,0.9401248,1.2756269,0.7505277,0.2934004,0.779885,0.8208513,0.0769273,0,0.9437035,1.1730313,1.0218471,0.3246587,1.3481558,1.0046586,0.7118297,0.9607302,0.875287,0.9252249,0.1662946,0,0.2065768,0.6591008,0.0313472,0.9465926,0.892734,1.0460635,0.2196954,0.6427058,0.9348837,0.8002385,0.0742253,0.8319259,0.7580092,0.9137433,0.8875589,0.2759329,0.0683713,0.7609421,0.5646867,0.9643278,0.8800621,0.9465972,0.0224357,1.0252626,0.393869,0.0003307,0.9839471,0.5566127,0.0951116,0.8863599,0.8684163,0.9302794,0.610221,0.7210773,1.1377339,0.007265,0.4277504,0.3272824,1.1339225,0.8291402,0.0333317,0.1056016,0.301969,0.0452456,0.7691141,0.7909253,0.1835183,0.9159799,0.4088709,0.1268028,0.8748912,0.9517531,0.3665944,0.0439294,0.3335962,1.0294117,0.8014512,0.7741021,1.1536661,0.7402643,0.0077305,0.16151,0.8585771,0.933541,0.6456581,0.9530656
"149",0.4841535,0.0062879,0.9233772,0.4613334,0.2715049,0.1972449,0.1308888,0.9710144,1.1138035,0.8498292,9.14e-05,0.6989296,0.8909534,0.7553344,0.0028914,0.1893343,0.2948304,0.9824194,0.0165365,0.7872951,0.5195665,0.9281416,0.8509558,1.0788396,0.8607712,1.0930573,0.2833991,0.7729162,0.974936,0,0.891943,0.5678219,0.5491931,0.6300644,0.7917885,0.241993,0.1531106,0.9645538,1.1942259,0.7041903,0.9895042,0.8270128,0.0014001,0.8533251,0.901768,0.0036903,1.0500253,0.0119659,0.0287236,0.9409009,1.000353,0.7569216,0.9233125,0.561734,0.6198333,0.9852466,0.4423747,0.0727206,1.0915209,1.0141871,0.7879401,0.0891296,0.9893784,0.0107663,0.948563,0.3067928,0.1033637,0.2646534,0.4650724,1.1491103,0.998158,0.4984019,0.8338132,0.950284,0.9887842,0.9055186,1.2301028,0.8662724,0.6884646,0.9329057,0.8202282,0.967608,0.4700138,0.7937301,0.293036,1.2001137,1.0062284,0.072526,0.0138629,0.5666703,0.0012008,0.4116122,0.8663042,0.7899246,0.0144648,0,0.5044211,0.9205762,0.1726449,1.2788424,0.3251501,0.0007405,0.762713,0.0020812,0.892154,0,0.8769726,0.013166,0.3576218,1.0061886,1.0913881,1.0362498,0.5306798,0.0914601,0.9805706,1.1306616,0.7826182,0.2883304,0.9306611,1.0162818,0.045428,0,0.906405,0.9413586,1.0573888,0.3499219,1.2323874,0.9749924,0.8315641,1.1598282,0.823796,1.0978367,0.1780745,0,0.2258144,0.7261447,0.0171584,1.182218,0.9524687,0.8728561,0.1177099,0.851651,0.9895649,1.0977746,0.1112462,0.8580026,0.7541867,1.0493032,1.0512181,0.4493945,0.0470249,0.5946625,0.7365023,1.1161157,0.8602919,0.9701295,0.0062101,0.8659244,0.4262883,0,0.9614009,0.4666572,0.1043054,0.8574408,0.8779964,0.9601377,0.6040618,0.6213515,0.9994253,0.0083555,0.446201,0.2204513,1.0530939,1.0003081,0.0142829,0.1559867,0.4067576,0.0128042,1.1561439,1.0273328,0.2575141,0.9248285,0.4110905,0.2538663,0.7810357,1.2105979,0.4404039,0.049653,0.4021518,0.8780657,0.6700118,0.6317512,0.8380008,0.8308115,0.0048069,0.2429709,0.6877873,0.8162865,0.8111711,0.9414326
"150",0.4350546,0.0031994,0.8192397,0.4554976,0.3250448,0.1979524,0.119322,0.9551432,1.262616,0.9226216,0,0.6052071,0.9192497,0.8563467,0.0020672,0.2040635,0.303642,0.8220778,0.0253176,0.6711048,0.5832556,1.0143778,0.6708116,0.9876183,0.9134956,1.0021047,0.3354975,0.6776225,0.7914861,0,1.069129,0.6098104,0.4963377,0.7704551,0.8645513,0.2325755,0.1871624,0.904709,1.0797339,0.8885647,0.9086319,0.9616872,0.0060418,0.8331515,0.8083398,0.0084842,1.0506997,0.0065915,0.0152373,1.1876416,1.1185381,0.8306516,0.9277857,0.6483044,0.690371,1.0185287,0.5532872,0.0629191,0.8765308,1.0694144,0.8584602,0.0820321,0.8624757,0.0504065,0.9288054,0.3585076,0.0241338,0.2592057,0.6034779,1.0402946,0.7812725,0.3248676,0.694183,1.0387291,0.9519237,1.1975919,1.0308154,0.7952224,0.6089182,0.8684851,1.1338729,0.9918665,0.4697861,1.0456773,0.336547,1.0400106,1.1455344,0.0976188,0.0003627,0.6310714,0.0012555,0.4998766,0.927206,0.9489499,0.0034769,0,0.640245,0.9122049,0.3275209,1.0611895,0.2162504,0.0149921,0.9563513,0.0001058,0.9159651,0,0.9938291,0.0075663,0.4106709,0.9919135,1.0355823,0.9430137,0.4874056,0.0868584,1.1156866,1.0519347,0.6497495,0.2611028,0.7811819,1.0257004,0.0279155,0,0.9789944,1.0210916,1.0359015,0.3608358,1.0303355,0.847565,0.6283003,1.245865,0.9194901,1.1831335,0.1946594,0,0.2736903,0.9542044,0.0056473,1.0230776,0.9134626,0.8390108,0.2258519,0.9626196,0.843704,0.896369,0.1528942,0.8066395,0.8028926,0.8850335,0.9138594,0.5706205,0.0336318,0.6508947,0.7398262,0.9398141,0.8635319,1.0230855,0.0032804,0.8915242,0.3854369,0,1.0962341,0.4259721,0.0695424,1.0319033,0.8102651,0.9257571,0.8360884,0.5890729,0.9005709,0.0318426,0.5490934,0.3051025,1.0904681,1.114455,0.0119162,0.1121515,0.3862115,0.0212423,1.090805,0.9900095,0.2889554,1.0019679,0.3840872,0.134133,0.9559411,0.9405298,0.5179169,0.0641795,0.3769192,1.0513673,0.8476862,0.5019105,0.9288039,0.9915947,0.0086554,0.2091795,0.9015901,0.9456387,0.8101346,0.9880795
"151",0.5249661,0.0005332,0.846904,0.5337004,0.4500549,0.1820632,0.068857,1.1586131,0.8597801,1.1503519,0,0.5680937,0.8352791,0.7609649,7e-04,0.2394809,0.2171438,0.946122,0.0224265,0.6577533,0.5476527,1.1885171,0.9076696,0.9466537,0.7084279,1.1323333,0.2970066,0.8192334,0.7987806,0,0.8364684,0.5213651,0.4875297,0.8046596,0.7554595,0.2281261,0.1433071,1.1118685,1.0124582,0.5506818,0.9051972,0.6485343,0.0004273,0.8341539,0.938274,0.0050895,0.8220551,0.0113696,0.0223957,0.966021,0.9942445,0.9048761,0.8590395,0.5602264,0.6345652,0.9571939,0.5621941,0.094644,1.0144576,1.0389205,1.0512589,0.0701756,0.8707895,0.0067388,0.8953166,0.2879176,0.0279168,0.2934472,0.4648685,1.0854567,0.7459048,0.4193606,0.7779394,1.0361049,1.1083076,0.997373,0.9338903,0.8542066,0.5341015,0.8431023,0.8494274,0.8717539,0.545336,0.7720262,0.3068681,1.0859403,0.9621733,0.0410661,5.19e-05,0.6406307,0.0004156,0.5741418,0.8815432,1.0182963,0.0018964,0,0.5952896,0.9483452,0.2768276,0.9241627,0.2365552,0.0008806,1.0674284,0.001007,0.9902291,0,0.8579125,0.0028106,0.5276114,0.8788782,1.0390337,1.0533654,0.3689097,0.1024531,0.8930766,0.9004668,0.9382849,0.3244978,1.1906868,0.8444752,0.0053011,0,0.8066605,1.0464258,1.0545981,0.3609208,1.0377314,1.0846988,0.6024158,0.9960534,0.8958742,0.9124426,0.2106733,0,0.231892,0.8773923,0.0338236,0.9257029,0.9868407,1.0410718,0.1469418,0.8488978,0.8978557,0.9629139,0.1689052,0.8057507,1.001107,1.1457354,1.0956859,0.5393309,0.0423803,0.7716583,0.6897169,0.965342,0.8411441,1.0486238,0.001352,0.8925511,0.3628806,0,0.8544974,0.5030601,0.0397218,1.0183444,0.8395345,1.1968457,0.6971099,0.7122051,1.0331341,0.0054176,0.3899824,0.4034008,0.936743,1.0946061,0.0204552,0.1493879,0.3943804,0.0302338,0.9656878,1.0555714,0.275035,1.0079497,0.3959429,0.1315364,0.8845759,0.9797895,0.4279515,0.0931884,0.3185206,1.0071447,0.6958501,0.6189572,0.8948689,0.969084,0.0018191,0.2220299,0.8411655,1.0701796,0.8345877,1.045372
"152",0.4352477,0.0053607,0.7007291,0.3848633,0.5981491,0.2203277,0.0773866,0.9768712,0.8856919,0.8725558,0,0.5885503,0.8530639,0.7521119,0.0015194,0.2395307,0.3235384,1.1539608,0.0498308,0.6838288,0.4013988,0.9256225,0.9140809,1.0306874,0.8189388,0.9744366,0.2459747,0.8147399,0.7542336,0,0.8412638,0.4755586,0.6274429,0.7104018,0.7815037,0.2930531,0.1175971,0.8928626,1.0716449,0.6364621,0.9596661,0.4566559,0.0003727,0.758999,1.042139,0.0040975,0.9768279,0.0041506,0.0394921,0.9936098,1.0807257,0.8530247,0.843595,0.5151383,0.6253829,1.1742289,0.3993074,0.1500861,0.9525344,0.9897457,1.0705151,0.0864565,0.9221369,0.000943,0.8667922,0.3165964,0.0059952,0.3722885,0.5690763,0.9232213,0.818737,0.6668114,0.6890152,0.9201956,1.1800048,0.8969251,1.1286803,0.9008382,0.658045,0.8427439,1.0007064,1.0172634,0.4724397,1.0075225,0.3148099,1.1006411,0.8383616,0.1072734,0,0.597129,9.93e-05,0.6508058,0.7065212,0.9782994,0.001303,0,0.6136246,1.0035662,0.2671154,1.1231993,0.4172209,0.0038067,0.8511953,0.0045653,0.9916676,0,1.0941255,0.003174,0.4606808,0.9451982,1.1146089,0.9657182,0.394075,0.1133642,0.8098975,0.7809132,0.8127046,0.2744374,1.0908498,0.7377516,0.0078846,0,0.9714036,1.0859628,1.165341,0.3506255,1.1155929,0.9251342,0.7639768,1.0480035,1.1023205,0.8871397,0.1395147,0,0.1906677,0.8768866,0.0230684,1.036114,0.8567518,1.0187775,0.1576984,0.8003674,0.9773842,0.8569875,0.0908573,0.8728841,0.9490362,0.937588,1.0341582,0.6629725,0.0504801,0.6873803,0.7261061,1.0416505,0.7024632,0.9032126,0.0002531,0.9529444,0.3793673,0,0.8751109,0.5676363,0.0545405,0.9582176,0.976729,1.0285823,0.5859835,0.7092483,0.8721335,0.0143754,0.5681753,0.3748285,0.8299836,1.014178,0.0010098,0.197078,0.425752,0.0238699,0.9825513,0.9110018,0.2654947,0.9324257,0.3812315,0.1239083,1.033028,1.0338951,0.5806736,0.0941816,0.3608926,0.9562017,0.8087703,0.5790242,1.044457,0.8927608,0.007665,0.2350324,0.8341309,0.9259824,0.8423657,0.8861669
"153",0.3417755,0.000565,0.9658297,0.4510268,0.8365912,0.2780687,0.0745747,1.1677256,1.201018,0.8608534,0,0.5597211,0.8269882,0.8612238,0.0012167,0.1670588,0.2352279,0.9775849,0.0053601,0.6708216,0.4879193,1.0723959,0.9026269,0.880722,0.8940381,1.1820575,0.2785072,0.6255251,0.7241944,0,1.102904,0.5600967,0.4865524,0.8737861,0.8465721,0.2257991,0.1521535,0.95836,1.2099888,0.7798369,0.9165896,0.3184335,2.03e-05,0.7681215,0.9062047,5.5e-05,1.104277,0.0049639,0.0360341,1.0271626,0.968248,0.8467817,1.0115889,0.6896928,1.0358675,0.9240092,0.357457,0.1318317,0.9769766,1.1075583,1.2668041,0.0891224,0.9225944,0.0016721,1.0088815,0.4491928,0.0024634,0.3107051,0.4428996,0.9657255,0.6977506,0.6649258,0.7939061,1.0216607,0.9351197,0.8382031,1.0515237,0.8900946,0.5618977,0.8990226,1.0342248,0.9098827,0.4704954,1.0080244,0.3602245,0.9074904,0.8535294,0.1030132,0,0.6352244,0,0.4978908,0.7884226,1.0712872,0.0002909,0,0.5197199,0.8393078,0.2566643,0.9656539,0.3163421,0,1.0720368,0.0014819,1.037066,0,0.909687,0.0166334,0.3996095,1.0070717,0.8505531,1.0056507,0.3232634,0.0924093,0.901749,0.9035267,0.8212135,0.2918299,0.8582402,0.6742091,0.0092996,0,0.8778756,1.048208,0.7966198,0.3079697,0.8681138,1.1226742,0.5970761,1.1873029,0.7704898,1.1169124,0.083044,0,0.3128006,1.0417776,0.0891169,1.0267321,0.9584734,0.8783238,0.1572387,0.7704377,1.0503651,0.9173625,0.1815196,0.858788,0.9344254,1.1715218,1.1911086,0.8086742,0.0227371,0.4562629,0.8589089,0.9891429,0.7596314,0.8611955,0,0.8568331,0.3232462,0,0.9518232,0.4286829,0.0860362,1.051831,0.9126645,1.0069609,0.5617238,0.7782902,1.0689791,0.0078398,0.49998,0.3215322,0.9140699,1.0197764,0.0081816,0.1347787,0.3220345,0.0708097,1.2129875,0.913968,0.3062446,0.978264,0.4667806,0.1123826,0.69655,1.0859302,0.5338027,0.0395239,0.4409484,1.1873821,0.7287806,0.6822798,1.076929,0.7752196,0.0064409,0.2358624,0.8031467,1.0777226,0.8035505,1.1687744
